Name	SRR847690	SRR847691	SRR847692	SRR847693	SRR847694	SRR847695	SRR847696	SRR847697	SRR847698	SRR847699	SRR847700	SRR847701
AI646023	0	0	0	0	0	0	0	0	0	0	0	0
AI646519	0	0	0	0	0	0	0	0	0	0	0	0
AI839979	0	0	0	0	0	0	0	0	0	0	0	0
AI848258	0	0	0	0	0	0	0	0	0	0	0	0
AI848285	0	0	0	0	0	0	0	0	0	0	0	0
AI849053	0	0	0	0	0	0	0	0	0	0	0	0
AI854517	0	0	0	0	0	0	0	0	0	0	0	0
Aif1	0	0	0	0	0	0	0	0	0	0	0	0
Airn	0	0	0	0	0	0	0	0	0	0	0	0
AK157302	0	0	0	0	0	0	0	0	0	0	0	0
Ak8	0	0	0	0	0	0	0	0	0	0	0	0
Akap3	0	0	0	0	0	0	0	0	0	0	0	0
Akap4	0	0	0	0	0	0	0	0	0	0	0	0
Akap6	0	0	0	0	0	0	0	0	0	0	0	0
Akd1	0	0	0	0	0	0	0	0	0	0	0	0
Aknad1	0	0	0	0	0	0	0	0	0	0	0	0
Akp3	0	0	0	0	0	0	0	0	0	0	0	0
Akp-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Akr1b7	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c12	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c13	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c14	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c18	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c19	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c20	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c21	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c6	0	0	0	0	0	0	0	0	0	0	0	0
Akr1cl	0	0	0	0	0	0	0	0	0	0	0	0
Akr1d1	0	0	0	0	0	0	0	0	0	0	0	0
Alb	0	0	0	0	0	0	0	0	0	0	0	0
Alcam	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1a1	0	0	0	0	0	0	0	0	0	0	0	0
Aldh3b2	0	0	0	0	0	0	0	0	0	0	0	0
Aldh8a1	0	0	0	0	0	0	0	0	0	0	0	0
Alk	0	0	0	0	0	0	0	0	0	0	0	0
Allc	0	0	0	0	0	0	0	0	0	0	0	0
Alox12b	0	0	0	0	0	0	0	0	0	0	0	0
Alox12e	0	0	0	0	0	0	0	0	0	0	0	0
Alox15	0	0	0	0	0	0	0	0	0	0	0	0
Alpi	0	0	0	0	0	0	0	0	0	0	0	0
Alpk2	0	0	0	0	0	0	0	0	0	0	0	0
Alppl2	0	0	0	0	0	0	0	0	0	0	0	0
Als2cr12	0	0	0	0	0	0	0	0	0	0	0	0
Alx3	0	0	0	0	0	0	0	0	0	0	0	0
Alx4	0	0	0	0	0	0	0	0	0	0	0	0
Amac1	0	0	0	0	0	0	0	0	0	0	0	0
Ambn	0	0	0	0	0	0	0	0	0	0	0	0
Ambp	0	0	0	0	0	0	0	0	0	0	0	0
Amd2	0	0	0	0	0	0	0	0	0	0	0	0
Amd-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Amd-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Amd-ps3	0	0	0	0	0	0	0	0	0	0	0	0
Amd-ps4	0	0	0	0	0	0	0	0	0	0	0	0
Amd-ps5	0	0	0	0	0	0	0	0	0	0	0	0
Amd-ps6	0	0	0	0	0	0	0	0	0	0	0	0
Amelx	0	0	0	0	0	0	0	0	0	0	0	0
Amica1	0	0	0	0	0	0	0	0	0	0	0	0
Ampd1	0	0	0	0	0	0	0	0	0	0	0	0
Amtn	0	0	0	0	0	0	0	0	0	0	0	0
Amy2a1	0	0	0	0	0	0	0	0	0	0	0	0
Amy2a2	0	0	0	0	0	0	0	0	0	0	0	0
Amy2a3	0	0	0	0	0	0	0	0	0	0	0	0
Amy2a4	0	0	0	0	0	0	0	0	0	0	0	0
Amy2a5	0	0	0	0	0	0	0	0	0	0	0	0
Amy2b	0	0	0	0	0	0	0	0	0	0	0	0
Amy2-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Ang2	0	0	0	0	0	0	0	0	0	0	0	0
Ang3	0	0	0	0	0	0	0	0	0	0	0	0
Ang4	0	0	0	0	0	0	0	0	0	0	0	0
Ang6	0	0	0	0	0	0	0	0	0	0	0	0
Ang-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Ang-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Ang-ps3	0	0	0	0	0	0	0	0	0	0	0	0
Angpt1	0	0	0	0	0	0	0	0	0	0	0	0
Angpt4	0	0	0	0	0	0	0	0	0	0	0	0
Angptl7	0	0	0	0	0	0	0	0	0	0	0	0
Ank1	0	0	0	0	0	0	0	0	0	0	0	0
Ankar	0	0	0	0	0	0	0	0	0	0	0	0
Ankdd1a	0	0	0	0	0	0	0	0	0	0	0	0
Ankfn1	0	0	0	0	0	0	0	0	0	0	0	0
Ankk1	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd2	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd22	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd29	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd31	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd33	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd34c	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd53	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd58	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd60	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd61	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd7	0	0	0	0	0	0	0	0	0	0	0	0
Anks4b	0	0	0	0	0	0	0	0	0	0	0	0
Ano4	0	0	0	0	0	0	0	0	0	0	0	0
Ano7	0	0	0	0	0	0	0	0	0	0	0	0
Anp32-ps	0	0	0	0	0	0	0	0	0	0	0	0
Antxrl	0	0	0	0	0	0	0	0	0	0	0	0
Anxa13	0	0	0	0	0	0	0	0	0	0	0	0
Aox3	0	0	0	0	0	0	0	0	0	0	0	0
Aox3l1	0	0	0	0	0	0	0	0	0	0	0	0
Apbb1ip	0	0	0	0	0	0	0	0	0	0	0	0
Apbh	0	0	0	0	0	0	0	0	0	0	0	0
Apc-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Apcs	0	0	0	0	0	0	0	0	0	0	0	0
Apeg3	0	0	0	0	0	0	0	0	0	0	0	0
Aplnr	0	0	0	0	0	0	0	0	0	0	0	0
Apoa1	0	0	0	0	0	0	0	0	0	0	0	0
Apoa2	0	0	0	0	0	0	0	0	0	0	0	0
Apoa4	0	0	0	0	0	0	0	0	0	0	0	0
Apoc1	0	0	0	0	0	0	0	0	0	0	0	0
Apoc2	0	0	0	0	0	0	0	0	0	0	0	0
Apoc3	0	0	0	0	0	0	0	0	0	0	0	0
Apoh	0	0	0	0	0	0	0	0	0	0	0	0
Apol10a	0	0	0	0	0	0	0	0	0	0	0	0
Apol10b	0	0	0	0	0	0	0	0	0	0	0	0
Apol10c	0	0	0	0	0	0	0	0	0	0	0	0
Apol11a	0	0	0	0	0	0	0	0	0	0	0	0
Apol11b	0	0	0	0	0	0	0	0	0	0	0	0
Apol7a	0	0	0	0	0	0	0	0	0	0	0	0
Apol7c	0	0	0	0	0	0	0	0	0	0	0	0
Apol7d	0	0	0	0	0	0	0	0	0	0	0	0
Apol7e	0	0	0	0	0	0	0	0	0	0	0	0
Apol9a	0	0	0	0	0	0	0	0	0	0	0	0
Apol9b	0	0	0	0	0	0	0	0	0	0	0	0
Apon	0	0	0	0	0	0	0	0	0	0	0	0
Aprt-ps	0	0	0	0	0	0	0	0	0	0	0	0
Aqp10-ps	0	0	0	0	0	0	0	0	0	0	0	0
Aqp12	0	0	0	0	0	0	0	0	0	0	0	0
Aqp2	0	0	0	0	0	0	0	0	0	0	0	0
Aqp4	0	0	0	0	0	0	0	0	0	0	0	0
Aqp6	0	0	0	0	0	0	0	0	0	0	0	0
Aqp7	0	0	0	0	0	0	0	0	0	0	0	0
Aqp9	0	0	0	0	0	0	0	0	0	0	0	0
Areg	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap15	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap33	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap36	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap40	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef33	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef40	0	0	0	0	0	0	0	0	0	0	0	0
Arid3c	0	0	0	0	0	0	0	0	0	0	0	0
Arl11	0	0	0	0	0	0	0	0	0	0	0	0
Arl13a	0	0	0	0	0	0	0	0	0	0	0	0
Arl14	0	0	0	0	0	0	0	0	0	0	0	0
Arl9	0	0	0	0	0	0	0	0	0	0	0	0
Armc3	0	0	0	0	0	0	0	0	0	0	0	0
Armc4	0	0	0	0	0	0	0	0	0	0	0	0
Arnt2	0	0	0	0	0	0	0	0	0	0	0	0
Arpm1	0	0	0	0	0	0	0	0	0	0	0	0
Arpp21	0	0	0	0	0	0	0	0	0	0	0	0
Arr3	0	0	0	0	0	0	0	0	0	0	0	0
Arrdc5	0	0	0	0	0	0	0	0	0	0	0	0
Art2a-ps	0	0	0	0	0	0	0	0	0	0	0	0
Art2b	0	0	0	0	0	0	0	0	0	0	0	0
Artn	0	0	0	0	0	0	0	0	0	0	0	0
Arx	0	0	0	0	0	0	0	0	0	0	0	0
Asb10	0	0	0	0	0	0	0	0	0	0	0	0
Asb12	0	0	0	0	0	0	0	0	0	0	0	0
Asb15	0	0	0	0	0	0	0	0	0	0	0	0
Asb18	0	0	0	0	0	0	0	0	0	0	0	0
Asb5	0	0	0	0	0	0	0	0	0	0	0	0
Ascl3	0	0	0	0	0	0	0	0	0	0	0	0
Ascl5-ps	0	0	0	0	0	0	0	0	0	0	0	0
Asphd1	0	0	0	0	0	0	0	0	0	0	0	0
Asprv1	0	0	0	0	0	0	0	0	0	0	0	0
Astl	0	0	0	0	0	0	0	0	0	0	0	0
Astn1	0	0	0	0	0	0	0	0	0	0	0	0
Astn2	0	0	0	0	0	0	0	0	0	0	0	0
Atat1	0	0	0	0	0	0	0	0	0	0	0	0
Atg4a	0	0	0	0	0	0	0	0	0	0	0	0
Atoh1	0	0	0	0	0	0	0	0	0	0	0	0
Atoh7	0	0	0	0	0	0	0	0	0	0	0	0
Atp10b	0	0	0	0	0	0	0	0	0	0	0	0
Atp13a4	0	0	0	0	0	0	0	0	0	0	0	0
Atp13a5	0	0	0	0	0	0	0	0	0	0	0	0
Atp1b4	0	0	0	0	0	0	0	0	0	0	0	0
Atp2a1	0	0	0	0	0	0	0	0	0	0	0	0
Atp4b	0	0	0	0	0	0	0	0	0	0	0	0
Atp5l2	0	0	0	0	0	0	0	0	0	0	0	0
Atp5l-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Atp6ap1l	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0c-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0c-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0d2	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1b1	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1e2	0	0	0	0	0	0	0	0	0	0	0	0
Atp8b4	0	0	0	0	0	0	0	0	0	0	0	0
AU016765	0	0	0	0	0	0	0	0	0	0	0	0
AU018829	0	0	0	0	0	0	0	0	0	0	0	0
AU021034	0	0	0	0	0	0	0	0	0	0	0	0
AU021092	0	0	0	0	0	0	0	0	0	0	0	0
AU022751	0	0	0	0	0	0	0	0	0	0	0	0
AU040096	0	0	0	0	0	0	0	0	0	0	0	0
AU040972	0	0	0	0	0	0	0	0	0	0	0	0
Aurkc	0	0	0	0	0	0	0	0	0	0	0	0
AV051173	0	0	0	0	0	0	0	0	0	0	0	0
AV320801	0	0	0	0	0	0	0	0	0	0	0	0
Avp	0	0	0	0	0	0	0	0	0	0	0	0
Avpr1b	0	0	0	0	0	0	0	0	0	0	0	0
Avpr2	0	0	0	0	0	0	0	0	0	0	0	0
AW011738	0	0	0	0	0	0	0	0	0	0	0	0
AW047730	0	0	0	0	0	0	0	0	0	0	0	0
AW112010	0	0	0	0	0	0	0	0	0	0	0	0
AW121686	0	0	0	0	0	0	0	0	0	0	0	0
AW495222	0	0	0	0	0	0	0	0	0	0	0	0
AW549542	0	0	0	0	0	0	0	0	0	0	0	0
AW822252	0	0	0	0	0	0	0	0	0	0	0	0
Awat1	0	0	0	0	0	0	0	0	0	0	0	0
Awat2	0	0	0	0	0	0	0	0	0	0	0	0
AY026312	0	0	0	0	0	0	0	0	0	0	0	0
AY074887	0	0	0	0	0	0	0	0	0	0	0	0
AY702102	0	0	0	0	0	0	0	0	0	0	0	0
AY702103	0	0	0	0	0	0	0	0	0	0	0	0
AY761184	0	0	0	0	0	0	0	0	0	0	0	0
AY761185	0	0	0	0	0	0	0	0	0	0	0	0
Azgp1	0	0	0	0	0	0	0	0	0	0	0	0
B020004C17Rik	0	0	0	0	0	0	0	0	0	0	0	0
B020004J07Rik	0	0	0	0	0	0	0	0	0	0	0	0
B020010K11Rik	0	0	0	0	0	0	0	0	0	0	0	0
B020011L13Rik	0	0	0	0	0	0	0	0	0	0	0	0
B130016D09Rik	0	0	0	0	0	0	0	0	0	0	0	0
B130024G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
B130034C11Rik	0	0	0	0	0	0	0	0	0	0	0	0
B130046B21Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230104I21Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230206H07Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230206L02Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230208H11Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230209E15Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230216G23Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230216N24Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230217O12Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230218P12Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230311B06Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230314M03Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230317F23Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230325K18Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230340J04Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230344G16Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230359F08Rik	0	0	0	0	0	0	0	0	0	0	0	0
B230378P21Rik	0	0	0	0	0	0	0	0	0	0	0	0
B3gat1	0	0	0	0	0	0	0	0	0	0	0	0
B3gnt6	0	0	0	0	0	0	0	0	0	0	0	0
B430105G09Rik	0	0	0	0	0	0	0	0	0	0	0	0
B430306N03Rik	0	0	0	0	0	0	0	0	0	0	0	0
B430319F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
B630019A10Rik	0	0	0	0	0	0	0	0	0	0	0	0
B830012L14Rik	0	0	0	0	0	0	0	0	0	0	0	0
B830017H08Rik	0	0	0	0	0	0	0	0	0	0	0	0
B930007M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
B930082K07Rik	0	0	0	0	0	0	0	0	0	0	0	0
B930086A06Rik	0	0	0	0	0	0	0	0	0	0	0	0
B930095G15Rik	0	0	0	0	0	0	0	0	0	0	0	0
Bace2	0	0	0	0	0	0	0	0	0	0	0	0
Baiap2l2	0	0	0	0	0	0	0	0	0	0	0	0
Banf2	0	0	0	0	0	0	0	0	0	0	0	0
Bank1	0	0	0	0	0	0	0	0	0	0	0	0
Barhl1	0	0	0	0	0	0	0	0	0	0	0	0
Barhl2	0	0	0	0	0	0	0	0	0	0	0	0
Batf2	0	0	0	0	0	0	0	0	0	0	0	0
Batf3	0	0	0	0	0	0	0	0	0	0	0	0
BB019430	0	0	0	0	0	0	0	0	0	0	0	0
BB031773	0	0	0	0	0	0	0	0	0	0	0	0
BB094273	0	0	0	0	0	0	0	0	0	0	0	0
BB114814	0	0	0	0	0	0	0	0	0	0	0	0
BB123696	0	0	0	0	0	0	0	0	0	0	0	0
Bbip1	0	0	0	0	0	0	0	0	0	0	0	0
BC006965	0	0	0	0	0	0	0	0	0	0	0	0
BC014805	0	0	0	0	0	0	0	0	0	0	0	0
BC017612	0	0	0	0	0	0	0	0	0	0	0	0
BC018465	0	0	0	0	0	0	0	0	0	0	0	0
BC020535	0	0	0	0	0	0	0	0	0	0	0	0
BC021891	0	0	0	0	0	0	0	0	0	0	0	0
BC022960	0	0	0	0	0	0	0	0	0	0	0	0
BC023105	0	0	0	0	0	0	0	0	0	0	0	0
BC024139	0	0	0	0	0	0	0	0	0	0	0	0
BC024582	0	0	0	0	0	0	0	0	0	0	0	0
BC024978	0	0	0	0	0	0	0	0	0	0	0	0
BC025446	0	0	0	0	0	0	0	0	0	0	0	0
BC026439	0	0	0	0	0	0	0	0	0	0	0	0
BC026762	0	0	0	0	0	0	0	0	0	0	0	0
BC026782	0	0	0	0	0	0	0	0	0	0	0	0
BC027072	0	0	0	0	0	0	0	0	0	0	0	0
BC029127	0	0	0	0	0	0	0	0	0	0	0	0
BC030476	0	0	0	0	0	0	0	0	0	0	0	0
BC030499	0	0	0	0	0	0	0	0	0	0	0	0
BC030500	0	0	0	0	0	0	0	0	0	0	0	0
BC030870	0	0	0	0	0	0	0	0	0	0	0	0
BC034090	0	0	0	0	0	0	0	0	0	0	0	0
BC034902	0	0	0	0	0	0	0	0	0	0	0	0
BC037156	0	0	0	0	0	0	0	0	0	0	0	0
BC039966	0	0	0	0	0	0	0	0	0	0	0	0
BC040756	0	0	0	0	0	0	0	0	0	0	0	0
BC042761	0	0	0	0	0	0	0	0	0	0	0	0
BC043934	0	0	0	0	0	0	0	0	0	0	0	0
BC048546	0	0	0	0	0	0	0	0	0	0	0	0
BC048562	0	0	0	0	0	0	0	0	0	0	0	0
BC048599	0	0	0	0	0	0	0	0	0	0	0	0
BC048671	0	0	0	0	0	0	0	0	0	0	0	0
BC048679	0	0	0	0	0	0	0	0	0	0	0	0
BC048943	0	0	0	0	0	0	0	0	0	0	0	0
BC049265	0	0	0	0	0	0	0	0	0	0	0	0
BC049352	0	0	0	0	0	0	0	0	0	0	0	0
BC049702	0	0	0	0	0	0	0	0	0	0	0	0
BC049730	0	0	0	0	0	0	0	0	0	0	0	0
BC051070	0	0	0	0	0	0	0	0	0	0	0	0
BC051076	0	0	0	0	0	0	0	0	0	0	0	0
BC051142	0	0	0	0	0	0	0	0	0	0	0	0
BC051226	0	0	0	0	0	0	0	0	0	0	0	0
BC051408	0	0	0	0	0	0	0	0	0	0	0	0
BC051665	0	0	0	0	0	0	0	0	0	0	0	0
BC052486	0	0	0	0	0	0	0	0	0	0	0	0
BC053393	0	0	0	0	0	0	0	0	0	0	0	0
BC055004	0	0	0	0	0	0	0	0	0	0	0	0
BC055402	0	0	0	0	0	0	0	0	0	0	0	0
BC057022	0	0	0	0	0	0	0	0	0	0	0	0
BC061194	0	0	0	0	0	0	0	0	0	0	0	0
BC061195	0	0	0	0	0	0	0	0	0	0	0	0
BC061212	0	0	0	0	0	0	0	0	0	0	0	0
BC061237	0	0	0	0	0	0	0	0	0	0	0	0
BC064078	0	0	0	0	0	0	0	0	0	0	0	0
BC067074	0	0	0	0	0	0	0	0	0	0	0	0
BC080695	0	0	0	0	0	0	0	0	0	0	0	0
BC080696	0	0	0	0	0	0	0	0	0	0	0	0
BC089491	0	0	0	0	0	0	0	0	0	0	0	0
BC089597	0	0	0	0	0	0	0	0	0	0	0	0
BC090627	0	0	0	0	0	0	0	0	0	0	0	0
BC094916	0	0	0	0	0	0	0	0	0	0	0	0
BC096441	0	0	0	0	0	0	0	0	0	0	0	0
Bc1	0	0	0	0	0	0	0	0	0	0	0	0
BC100451	0	0	0	0	0	0	0	0	0	0	0	0
BC100530	0	0	0	0	0	0	0	0	0	0	0	0
BC106175	0	0	0	0	0	0	0	0	0	0	0	0
BC106179	0	0	0	0	0	0	0	0	0	0	0	0
BC107364	0	0	0	0	0	0	0	0	0	0	0	0
BC117090	0	0	0	0	0	0	0	0	0	0	0	0
BC125332	0	0	0	0	0	0	0	0	0	0	0	0
Bcan	0	0	0	0	0	0	0	0	0	0	0	0
Bcl2a1a	0	0	0	0	0	0	0	0	0	0	0	0
Bcl2a1b	0	0	0	0	0	0	0	0	0	0	0	0
Bcl2a1c	0	0	0	0	0	0	0	0	0	0	0	0
Bcl2a1d	0	0	0	0	0	0	0	0	0	0	0	0
Bcmo1	0	0	0	0	0	0	0	0	0	0	0	0
Bdkrb1	0	0	0	0	0	0	0	0	0	0	0	0
BE691133	0	0	0	0	0	0	0	0	0	0	0	0
BE949265	0	0	0	0	0	0	0	0	0	0	0	0
Bean1	0	0	0	0	0	0	0	0	0	0	0	0
Best2	0	0	0	0	0	0	0	0	0	0	0	0
Best3	0	0	0	0	0	0	0	0	0	0	0	0
Best4-ps	0	0	0	0	0	0	0	0	0	0	0	0
Bet3l	0	0	0	0	0	0	0	0	0	0	0	0
Beta-s	0	0	0	0	0	0	0	0	0	0	0	0
Bex6	0	0	0	0	0	0	0	0	0	0	0	0
Bglap	0	0	0	0	0	0	0	0	0	0	0	0
Bglap2	0	0	0	0	0	0	0	0	0	0	0	0
Bglap-rs1	0	0	0	0	0	0	0	0	0	0	0	0
Bhlha9	0	0	0	0	0	0	0	0	0	0	0	0
Bhmt-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Bin2	0	0	0	0	0	0	0	0	0	0	0	0
Blk	0	0	0	0	0	0	0	0	0	0	0	0
Bmp10	0	0	0	0	0	0	0	0	0	0	0	0
Bmp3	0	0	0	0	0	0	0	0	0	0	0	0
Bmp5	0	0	0	0	0	0	0	0	0	0	0	0
Bmx	0	0	0	0	0	0	0	0	0	0	0	0
Bpi	0	0	0	0	0	0	0	0	0	0	0	0
Bpil1	0	0	0	0	0	0	0	0	0	0	0	0
Bpil2	0	0	0	0	0	0	0	0	0	0	0	0
Bpil3	0	0	0	0	0	0	0	0	0	0	0	0
Bsnd	0	0	0	0	0	0	0	0	0	0	0	0
Bsph1	0	0	0	0	0	0	0	0	0	0	0	0
Bsx	0	0	0	0	0	0	0	0	0	0	0	0
Btc	0	0	0	0	0	0	0	0	0	0	0	0
Btg4	0	0	0	0	0	0	0	0	0	0	0	0
Btn3a3	0	0	0	0	0	0	0	0	0	0	0	0
Btnl2	0	0	0	0	0	0	0	0	0	0	0	0
Btnl5	0	0	0	0	0	0	0	0	0	0	0	0
Btnl6	0	0	0	0	0	0	0	0	0	0	0	0
Btnl9	0	0	0	0	0	0	0	0	0	0	0	0
Butr1	0	0	0	0	0	0	0	0	0	0	0	0
C030005K15Rik	0	0	0	0	0	0	0	0	0	0	0	0
C030010C08Rik	0	0	0	0	0	0	0	0	0	0	0	0
C030013G03Rik	0	0	0	0	0	0	0	0	0	0	0	0
C030014O09Rik	0	0	0	0	0	0	0	0	0	0	0	0
C030023E24Rik	0	0	0	0	0	0	0	0	0	0	0	0
C030029H02Rik	0	0	0	0	0	0	0	0	0	0	0	0
C030037F17Rik	0	0	0	0	0	0	0	0	0	0	0	0
C030048H21Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130021O09Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130023O10Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130026I21Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130026L21Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130046B21Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130046K22Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130060K24Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130073F10Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130079G13Rik	0	0	0	0	0	0	0	0	0	0	0	0
C130080G10Rik	0	0	0	0	0	0	0	0	0	0	0	0
C1qa	0	0	0	0	0	0	0	0	0	0	0	0
C1qb	0	0	0	0	0	0	0	0	0	0	0	0
C1qc	0	0	0	0	0	0	0	0	0	0	0	0
C1ql2	0	0	0	0	0	0	0	0	0	0	0	0
C1ql3	0	0	0	0	0	0	0	0	0	0	0	0
C1ql4	0	0	0	0	0	0	0	0	0	0	0	0
C1qtnf2	0	0	0	0	0	0	0	0	0	0	0	0
C1qtnf7	0	0	0	0	0	0	0	0	0	0	0	0
C1ra	0	0	0	0	0	0	0	0	0	0	0	0
C1rb	0	0	0	0	0	0	0	0	0	0	0	0
C230004F18Rik	0	0	0	0	0	0	0	0	0	0	0	0
C230012O17Rik	0	0	0	0	0	0	0	0	0	0	0	0
C230021G24Rik	0	0	0	0	0	0	0	0	0	0	0	0
C230029F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
C230030N03Rik	0	0	0	0	0	0	0	0	0	0	0	0
C230057M02Rik	0	0	0	0	0	0	0	0	0	0	0	0
C230072F16Rik	0	0	0	0	0	0	0	0	0	0	0	0
C230099D08Rik	0	0	0	0	0	0	0	0	0	0	0	0
C2cd4a	0	0	0	0	0	0	0	0	0	0	0	0
C2cd4d	0	0	0	0	0	0	0	0	0	0	0	0
C3	0	0	0	0	0	0	0	0	0	0	0	0
C330011M18Rik	0	0	0	0	0	0	0	0	0	0	0	0
C330013E15Rik	0	0	0	0	0	0	0	0	0	0	0	0
C330018A13Rik	0	0	0	0	0	0	0	0	0	0	0	0
C330022C24Rik	0	0	0	0	0	0	0	0	0	0	0	0
C330046G03Rik	0	0	0	0	0	0	0	0	0	0	0	0
C430002N11Rik	0	0	0	0	0	0	0	0	0	0	0	0
C430049B03Rik	0	0	0	0	0	0	0	0	0	0	0	0
C4b	0	0	0	0	0	0	0	0	0	0	0	0
C4bp	0	0	0	0	0	0	0	0	0	0	0	0
C4bp-ps1	0	0	0	0	0	0	0	0	0	0	0	0
C530025M09Rik	0	0	0	0	0	0	0	0	0	0	0	0
C530047H08Rik	0	0	0	0	0	0	0	0	0	0	0	0
C530050E15Rik	0	0	0	0	0	0	0	0	0	0	0	0
C5ar1	0	0	0	0	0	0	0	0	0	0	0	0
C6	0	0	0	0	0	0	0	0	0	0	0	0
C630004L07Rik	0	0	0	0	0	0	0	0	0	0	0	0
C630016N16Rik	0	0	0	0	0	0	0	0	0	0	0	0
C630020P19Rik	0	0	0	0	0	0	0	0	0	0	0	0
C630050I24Rik	0	0	0	0	0	0	0	0	0	0	0	0
C7	0	0	0	0	0	0	0	0	0	0	0	0
C730002L08Rik	0	0	0	0	0	0	0	0	0	0	0	0
C730027H18Rik	0	0	0	0	0	0	0	0	0	0	0	0
C730034F03Rik	0	0	0	0	0	0	0	0	0	0	0	0
C730048C13Rik	0	0	0	0	0	0	0	0	0	0	0	0
C78653	0	0	0	0	0	0	0	0	0	0	0	0
C79798	0	0	0	0	0	0	0	0	0	0	0	0
C820005J03Rik	0	0	0	0	0	0	0	0	0	0	0	0
C86187	0	0	0	0	0	0	0	0	0	0	0	0
C86695	0	0	0	0	0	0	0	0	0	0	0	0
C87414	0	0	0	0	0	0	0	0	0	0	0	0
C87499	0	0	0	0	0	0	0	0	0	0	0	0
C87977	0	0	0	0	0	0	0	0	0	0	0	0
C9	0	0	0	0	0	0	0	0	0	0	0	0
C920006O11Rik	0	0	0	0	0	0	0	0	0	0	0	0
C920008G01Rik	0	0	0	0	0	0	0	0	0	0	0	0
C920009B18Rik	0	0	0	0	0	0	0	0	0	0	0	0
C920021L13Rik	0	0	0	0	0	0	0	0	0	0	0	0
C920025E04Rik	0	0	0	0	0	0	0	0	0	0	0	0
Cabp2	0	0	0	0	0	0	0	0	0	0	0	0
Cabp5	0	0	0	0	0	0	0	0	0	0	0	0
